date,ticker,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,bb_percent,atr,returns,volatility,volume_sma_20,volume_ratio,obv,price_change,price_change_pct,daily_range,daily_range_pct,gap,gap_pct,roc,stoch_k,stoch_d
2020-11-23,AAPL,114.06912746953326,114.49744880802926,110.73018617398223,110.82752990722656,127959300,,110.82752990722656,,110.82752990722656,,110.82752990722656,,0.0,0.0,0.0,,,,,,,,,,,0,,,3.7672626340470288,3.399211944180832,,,,,
2020-11-24,AAPL,110.88595091749468,112.77444325872074,109.60098679969664,112.11249542236328,113874200,,110.94990757533482,,110.87792071174174,,110.84031563374535,,0.10250437157786507,0.020500874315573014,0.08200349726229206,,,,,,,0.011594280917497368,,,,113874200,1.2849655151367188,1.1594280917497368,3.173456459024095,2.8306001459236807,0.058421010268119744,0.0527134461239223,,,
2020-11-25,AAPL,112.48243113620667,113.65057108020866,112.11251446001901,112.9496841430664,76499200,,111.14036248654735,,110.95916633649958,,110.86130437513164,,0.24843020883510292,0.066086741219479,0.18234346761562392,,,,,,,0.007467398861734198,,,,190373400,0.837188720703125,0.7467398861734198,1.53805662018965,1.36171838979336,0.36993571384338964,0.32996831659996917,,,
2020-11-27,AAPL,113.47532334723114,114.37089759423498,113.1346165605287,113.49478912353516,46691300,,111.36459359483189,,111.05860252422647,,110.88750820347396,,0.40341261300469,0.13355191557652119,0.2698606974281688,,,,,,,0.004826086806744012,,,,237064700,0.54510498046875,0.4826086806744012,1.2362810337062768,1.0892844008552918,0.5256392041647331,0.46537465611584916,,,
2020-11-30,AAPL,113.86472083929621,117.75853018018704,113.70896490077166,115.8895034790039,169410200,,111.79553739332447,,111.24804962049225,,110.93727930074292,,0.7112716233971241,0.2490958571406418,0.4621757662564823,,,,,,,0.021099773601607197,,,,406474900,2.39471435546875,2.1099773601607197,4.049565279415376,3.494333099933463,0.3699317157610551,0.3259459915453891,,,
2020-12-01,AAPL,117.79744155041904,120.19213284247456,116.82398944339565,119.46204376220703,127728200,,112.52568085702757,,111.57016703781441,,111.02210282772266,,1.2293550116991696,0.4451476880523474,0.7842073236468222,,,,,,,0.03082712563222234,,,,534203100,3.572540283203125,3.082712563222234,3.3681433990789174,2.8194255623010376,1.9079380714151313,1.6463424332133745,,,
2020-12-02,AAPL,118.78065073270163,120.0948173273605,117.68065226704212,119.81251525878906,89004200,,113.21966508576676,,111.89339637981342,,111.10956961808154,,1.6492088967150238,0.6859599297848827,0.9632489669301411,,,,,,,0.002933747703828482,,,,623207300,0.35047149658203125,0.2933747703828482,2.414165060318382,2.0149523237233655,-0.6813930295054007,-0.5703845406008079,,,
2020-12-03,AAPL,120.24082042379452,120.493920092042,118.96560033409804,119.67622375488281,78967600,,113.83457543520639,,112.19860529648282,,111.1948099577512,,1.9484875881199173,0.9384654614518897,1.0100221266680276,,,,,,,-0.0011375397938342413,,,,544239700,-0.13629150390625,-0.11375397938342413,1.5283197579439616,1.2770454397643924,0.42830516500545457,0.3574794870805748,,,
2020-12-04,AAPL,119.34526925110535,119.59836896840133,118.29393881943233,119.00456237792969,78260400,,114.32695514403719,,112.46550557418662,,111.27251893705646,,2.1071803836446463,1.1722084458904412,0.9349719377542052,,,,,,,-0.005612320942953608,,,,465979300,-0.671661376953125,-0.5612320942953608,1.3044301489690042,1.0961177646504423,-0.3309545037774626,-0.276541566397778,,,
2020-12-07,AAPL,119.06296307750874,121.26296762556044,119.00455830891927,120.46473693847656,86712000,,114.91150579112664,,112.77920092180584,,111.36398379279198,,2.323980055809983,1.4025627678743495,0.9214172879356335,,,,,,,0.012269904038718416,,,,552691300,1.460174560546875,1.2269904038718416,2.2584093166411634,1.874747228140773,0.05840069957905314,0.04907433665743558,,,
