date,ticker,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,bb_percent,atr,returns,volatility,volume_sma_20,volume_ratio,obv,price_change,price_change_pct,daily_range,daily_range_pct,gap,gap_pct,roc,stoch_k,stoch_d
2020-11-23,AMZN,155.8350067138672,156.9875030517578,153.2729949951172,154.91949462890625,94178000,,154.91949462890625,,154.91949462890625,,154.91949462890625,,0.0,0.0,0.0,,,,,,,,,,,0,,,3.714508056640625,2.397702152036029,,,,,
2020-11-24,AMZN,155.02499389648438,156.71249389648438,154.31300354003906,155.9029998779297,72042000,,155.0131617954799,,154.9580634622013,,154.9292807507871,,0.07845625918136534,0.015691251836273068,0.06276500734509227,,,,,,,0.006348492495275249,,,,72042000,0.9835052490234375,0.6348492495275249,2.3994903564453125,1.5390918444956716,0.105499267578125,0.0680994137186141,,,
2020-11-25,AMZN,157.093505859375,159.89999389648438,157.01300048828125,159.2534942626953,75808000,,155.41700298283374,,155.12651172888732,,154.97230775090557,,0.40630665522576237,0.09381433251417094,0.31249232271159144,,,,,,,0.02149089105013391,,,,147850000,3.350494384765625,2.149089105013391,2.886993408203125,1.8128289250852532,1.1905059814453125,0.7636196752964763,,,
2020-11-27,AMZN,160.56300354003906,160.8094940185547,159.50250244140625,159.76699829101562,47858000,,155.83128825027964,,155.3084915940688,,155.02001611448878,,0.6995025101666954,0.21495196804467587,0.48455054212201953,,,,,,,0.003224444340751864,,,,195708000,0.5135040283203125,0.3224444340751864,1.3069915771484375,0.8180610458536325,1.30950927734375,0.8222797769094219,,,
2020-11-30,AMZN,160.4239959716797,161.41949462890625,156.27749633789062,158.40199279785156,81278000,,156.0761172548103,,155.42980536676617,,155.05366762377597,,0.812353496661018,0.33443227376794427,0.4779212228930737,,,,,,,-0.008543726224847115,,,,114430000,-1.3650054931640625,-0.8543726224847115,5.141998291015625,3.2461702029075528,0.6569976806640625,0.4112223974236163,,,
2020-12-01,AMZN,159.4250030517578,162.44749450683594,157.85899353027344,161.00399780273438,90740000,,156.54543921175545,,155.64840114856887,,155.11287488923824,,1.0990792728320002,0.4873616735807555,0.6117175992512447,,,,,,,0.01642659261366375,,,,205170000,2.6020050048828125,1.6426592613663749,4.5885009765625,2.849929839744993,1.02301025390625,0.6458316816833162,,,
2020-12-02,AMZN,161.08250427246094,161.60000610351562,158.66299438476562,160.17649841308594,62586000,,156.89125437378692,,155.82597359031462,,155.1632592029084,,1.2451855077195546,0.6389264404085153,0.6062590673110393,,,,,,,-0.005139620139509304,,,,142584000,-0.8274993896484375,-0.5139620139509304,2.93701171875,1.8336096417688048,0.0785064697265625,0.04876057166154989,,,
2020-12-03,AMZN,160.2729949951172,161.4320068359375,159.0655059814453,159.3365020751953,57840000,,157.12413510725438,,155.96364137403543,,155.20478400760777,,1.2784578014582166,0.7668327126184555,0.5116250888397611,,,,,,,-0.005244192164348127,,,,84744000,-0.839996337890625,-0.5244192164348127,2.3665008544921875,1.4852220449620326,0.09649658203125,0.06024390780624438,,,
2020-12-04,AMZN,159.91050720214844,159.91050720214844,157.93800354003906,158.12899780273438,58272000,,157.2198363163477,,156.0485573124158,,155.23388066228566,,1.193631391040526,0.8521924483028697,0.3414389427376564,,,,,,,-0.007578327983446487,,,,26472000,-1.2075042724609375,-0.7578327983446487,1.972503662109375,1.2474016085083077,0.574005126953125,0.3602470993634817,,,
2020-12-07,AMZN,157.82400512695312,159.03799438476562,157.08450317382812,157.89999389648438,55026000,,157.28461322874168,,156.1211626686538,,155.26040915217817,,1.095301197866661,0.900814198215628,0.1944869996510329,,,,,,,-0.00144820943300783,,,,-28554000,-0.22900390625,-0.144820943300783,1.9534912109375,1.2371699090869908,-0.30499267578125,-0.19287586718391003,,,
2020-12-08,AMZN,157.94500732421875,159.2064971923828,156.00100708007812,158.864501953125,65726000,,157.4350788215401,,156.22874460137817,,155.2962707720881,,1.0827206214326281,0.9371954828590281,0.14552513857360005,,,,,,,0.006108347649924184,,,,37172000,0.964508056640625,0.6108347649924184,3.2054901123046875,2.0177510223463946,0.045013427734375,0.028507555081911388,,,
2020-12-09,AMZN,158.39450073242188,158.72149658203125,154.39999389648438,155.2100067138672,82016000,,157.2231671922379,,156.1887940959856,,155.2954124232501,,0.7689986621610956,0.9035561187194416,-0.13455745655834606,,,,,,,-0.02300385041546993,,,,-44844000,-3.6544952392578125,-2.300385041546993,4.321502685546875,2.784293859038131,-0.470001220703125,-0.29585037243990786,,,
2020-12-10,AMZN,154.44949340820312,157.10499572753906,153.8000030517578,155.07449340820312,60604000,,157.0185315937584,,156.14509602979805,,155.2932142240954,,0.5036314085801621,0.8235711766915859,-0.3199397681114238,,,,,,,-0.0008730964486967085,,,,-105448000,-0.1355133056640625,-0.08730964486967085,3.30499267578125,2.131229064912375,-0.7605133056640625,-0.48998986712634085,0.10005117797999448,,
2020-12-11,AMZN,154.83299255371094,155.93350219726562,153.64100646972656,155.8209991455078,61294000,,156.9044808844012,,156.13238634806117,,155.29846581535324,52.58762428751751,0.3495335176270373,0.7287636448786763,-0.37923012725163896,,,,,,3.135320390973772,0.004813852496939441,,,,-44154000,0.7465057373046875,0.48138524969394414,2.2924957275390625,1.4712367011575238,-0.2415008544921875,-0.15573215761310533,-0.052597276823461166,27.772677377507232,
2020-12-14,AMZN,157.14999389648438,159.52349853515625,156.3000030517578,157.84849548339844,83116000,,156.99438703668667,,156.1996847455254,,155.32383924488605,57.53071250179485,0.3865558634342108,0.6603220885897833,-0.2737662251555725,,,,,,3.134462629045759,0.013011701561464806,,,,38962000,2.027496337890625,1.3011701561464806,3.2234954833984375,2.042145206089383,1.3289947509765625,0.8528983630348365,-0.8822404718977599,47.777150164084404,
2020-12-15,AMZN,159.05050659179688,159.4250030517578,156.52450561523438,158.25599670410156,66390000,,157.11454033834522,,156.28032443017545,,155.35301494099764,56.23441457001194,0.4436639996818883,0.6169904708082043,-0.17332647112631605,,,,,,3.1702488490513394,0.0025815971159888207,,,,105352000,0.407501220703125,0.25815971159888207,2.9004974365234375,1.8327883283605546,1.2020111083984375,0.7614967153898897,-0.9457532551007641,52.40443426401128,42.65142060186764
2020-12-16,AMZN,158.80050659179688,162.35000610351562,158.1840057373047,162.04800415039062,88552000,,157.58439403473048,,156.50650794861525,,155.41963174905132,57.23495990651569,0.785847161976676,0.6507618090418987,0.1350853529347773,,,,,,3.1823207310267856,0.023961224378619583,,,,193904000,3.7920074462890625,2.3961224378619583,4.1660003662109375,2.5708433670954873,0.5445098876953125,0.3440690394269276,2.301745885982638,95.46368138170503,65.2150886032669
2020-12-17,AMZN,162.5,163.17550659179688,161.0500030517578,161.8040008544922,69486000,,157.98626135089827,,156.71425276845358,,155.48315780980198,55.348416072050995,1.0255192095493157,0.7257132891433822,0.29980592040593357,,,,,,3.2229995727539062,-0.0015057469987226346,,,,124418000,-0.2440032958984375,-0.15057469987226346,2.1255035400390625,1.3136285436789013,0.451995849609375,0.27892713148746634,0.4968839672776286,85.61533672719823,77.82781745763818
2020-12-18,AMZN,162.19949340820312,162.4709930419922,158.5800018310547,160.08250427246094,119914000,,158.18590353390422,,156.84634106272838,,155.5289224512215,54.33131870552035,1.0642822635305436,0.7934270840208145,0.27085517950972904,,,,,,3.133641924176897,-0.01063939440891426,,,,4504000,-1.72149658203125,-1.063939440891426,3.8909912109375,2.4306161554763164,0.3954925537109375,0.24442693111562658,-0.05868160532676557,67.55989008614827,82.87963606501718
2020-12-21,AMZN,160.00050354003906,161.34849548339844,158.3000030517578,160.3090057373047,76736000,158.5054489135742,158.38810374375188,,156.9821318342804,,155.57648546899347,47.95879130974906,1.1005920977366088,0.8548600867639735,0.2457320109726353,158.5054489135742,162.898221606522,154.11267622062644,8.785545385895546,0.7052868370159391,3.0236413138253346,0.0014149045573290664,,73473100.0,1.0444094505335966,81240000,0.22650146484375,0.14149045573290664,3.048492431640625,1.9016351686667754,-0.082000732421875,-0.05122404399815578,0.6103458086775518,69.9354888269721,74.37023854677285
2020-12-22,AMZN,160.14199829101562,161.10000610351562,159.00399780273438,160.3260040283203,47388000,158.77577438354493,158.57266567561553,,157.11326407718394,,155.62374436013104,50.46105197775206,1.1178536024778225,0.9074587899067433,0.21039481257107917,158.77577438354493,162.8963768503889,154.65517191670097,8.241204933687925,0.6881071587527747,2.9635696411132812,0.00010603453584812073,,71133600.0,0.6661830696042377,128628000,0.016998291015625,0.010603453584812073,2.09600830078125,1.3073414468753346,-0.1670074462890625,-0.10417845555273071,1.389375924791921,70.11377075888248,69.20304989066761
2020-12-23,AMZN,160.25,160.50650024414062,159.20849609375,159.2635040283203,41876000,158.94379959106445,158.63845980444455,,157.19758721252262,,155.6599608742424,49.777932919402275,1.0338806662781792,0.9327431651810305,0.1011375010971487,158.94379959106445,162.83907013002113,155.04852905210777,7.79054107791336,0.54103751383357,2.8872484479631697,-0.006627122071927394,,69625300.0,0.6014480368486742,86752000,-1.0625,-0.6627122071927394,1.298004150390625,0.8150041394039736,-0.0760040283203125,-0.04740592693053523,0.8635276659540744,58.97002975099743,66.33976311228399
2020-12-24,AMZN,159.69500732421875,160.10000610351562,158.4499969482422,158.63450622558594,29038000,158.912850189209,158.63808327312466,,157.2539369777408,,155.68955834042492,51.593906695187535,0.9061313255472214,0.9274207972542687,-0.021289471707047314,158.912850189209,162.80759628598554,155.01810409243245,7.789492193553087,0.464266738228016,2.864213126046317,-0.003949415822362745,,67286800.0,0.4315556691654232,57714000,-0.628997802734375,-0.3949415822362745,1.6500091552734375,1.0401325629160687,0.4315032958984375,0.27093670865216385,-0.14477477643616424,52.37295811974977,60.48558620987655
2020-12-28,AMZN,159.6999969482422,165.1999969482422,158.63450622558594,164.197998046875,113736000,159.13440017700196,159.1675989658628,,157.526253098099,,155.7742194320314,64.85937905014256,1.239527841196434,0.9898422060427019,0.2496856351537322,159.13440017700196,163.6829570321847,154.58584332181923,9.097113710365477,1.0566158708232312,3.1936416625976562,0.03507113271672124,,70580700.0,1.6114320203681742,171450000,5.5634918212890625,3.5071132716721243,6.56549072265625,3.998520567091167,1.06549072265625,0.6716639071836431,5.790858156186642,91.33143241851808,67.55814009642175
2020-12-29,AMZN,165.4969940185547,167.53250122070312,164.06100463867188,166.10000610351562,97458000,159.51930084228516,159.82782821706783,,157.86247870615458,,155.87696357801633,66.34808450781918,1.6383374025203352,1.1195412453382287,0.5187961571821065,159.51930084228516,165.01177952479523,154.0268221597751,10.984957365020136,1.0990651617989597,3.212642124720982,0.011583625131030173,,71389700.0,1.365154917305998,268908000,1.902008056640625,1.1583625131030173,3.47149658203125,2.0900038858925565,1.2989959716796875,0.7911155964939671,7.1098170002013195,89.6879699206826,77.79745348631681
2020-12-30,AMZN,167.0500030517578,167.10499572753906,164.12350463867188,164.29249572753906,64186000,159.6837257385254,160.25303464663654,,158.11463623640495,,155.96070021632005,72.38992925259322,1.7879356624253262,1.2532201287556481,0.5347155336696781,159.6837257385254,165.54767686361532,153.81977461343547,11.727902250179852,0.8929747955516076,3.1067123413085938,-0.010882060864285004,,70062000.0,0.9161314264508578,204722000,-1.8075103759765625,-1.0882060864285004,2.9814910888671875,1.8147457530937143,0.9499969482421875,0.5719427533615726,5.436684804029814,76.67633648325504,85.89857960748525
2020-12-31,AMZN,163.75,164.14599609375,162.05999755859375,162.84649658203125,59144000,159.81722564697264,160.50003102143603,,158.3001993872138,,156.02921560304353,67.996565662276,1.7694165819408454,1.3564594193926878,0.4129571625481576,159.81722564697264,165.8476220427153,153.78682925123,12.060792791485312,0.7511668169274256,3.0301055908203125,-0.008801370623195415,,69889900.0,0.8462453086926723,145578000,-1.4459991455078125,-0.8801370623195415,2.08599853515625,1.280960032262937,-0.5424957275390625,-0.3302011605196695,3.1663279927545918,66.26709563891639,77.54380068095135
